ts_utc	device_name	socket_id	power_w	current_a	voltage_v	frequency_hz
2026-07-08 16:48:37	ps2	0	0	0	223.3	49.87
2026-07-08 16:48:37	ps2	1	0	0	223.4	49.87
2026-07-08 16:48:37	ps2	2	0	0	222	49.86
2026-07-08 16:48:37	ps2	3	0	0	222	49.86
2026-07-08 16:48:38	ps1	0	0	0	222	49.86
2026-07-08 16:48:38	ps1	1	151.8	0.699	222	49.86
2026-07-08 16:48:38	ps1	2	0	0	222	49.87
2026-07-08 16:48:38	ps1	3	0	0	222	49.87
2026-07-08 16:48:39	ps3	0	0	0	222.3	49.86
2026-07-08 16:48:39	ps3	1	0	0	222.3	49.86
2026-07-08 16:48:39	ps3	2	0	0	221.1	49.86
2026-07-08 16:48:39	ps3	3	0	0	221.2	49.86
2026-07-08 16:49:43	ps2	0	0	0	222.9	49.87
2026-07-08 16:49:43	ps2	1	0	0	222.9	49.87
2026-07-08 16:49:43	ps2	2	0	0	221.6	49.86
2026-07-08 16:49:43	ps2	3	0	0	221.7	49.86
2026-07-08 16:49:44	ps1	0	0	0	222.4	49.86
2026-07-08 16:49:44	ps1	1	152.4	0.7	222.5	49.86
2026-07-08 16:49:44	ps1	2	0	0	222.5	49.87
2026-07-08 16:49:44	ps1	3	0	0	222.5	49.87
2026-07-08 16:49:46	ps3	0	0	0	221.8	49.87
2026-07-08 16:49:46	ps3	1	0	0	221.8	49.87
2026-07-08 16:49:46	ps3	2	0	0	220.7	49.86
2026-07-08 16:49:46	ps3	3	0	0	220.8	49.86
2026-07-08 16:50:47	ps2	0	0	0	223.4	49.86
2026-07-08 16:50:47	ps2	1	0	0	223.4	49.86
2026-07-08 16:50:47	ps2	2	0	0	222	49.86
2026-07-08 16:50:47	ps2	3	0	0	222.1	49.86
2026-07-08 16:50:48	ps1	0	0	0	222.5	49.86
2026-07-08 16:50:48	ps1	1	152.6	0.7	222.5	49.86
2026-07-08 16:50:48	ps1	2	0	0	222.6	49.87
2026-07-08 16:50:48	ps1	3	0	0	222.7	49.87
2026-07-08 16:50:49	ps3	0	0	0	222.3	49.87
2026-07-08 16:50:49	ps3	1	0	0	222.4	49.87
2026-07-08 16:50:49	ps3	2	0	0	221.1	49.86
2026-07-08 16:50:49	ps3	3	0	0	221.2	49.86
2026-07-08 16:51:53	ps2	0	0	0	223.4	49.86
2026-07-08 16:51:53	ps2	1	0	0	223.4	49.86
2026-07-08 16:51:53	ps2	2	0	0	222	49.86
2026-07-08 16:51:53	ps2	3	0	0	222	49.86
2026-07-08 16:51:54	ps1	0	0	0	222.3	49.87
2026-07-08 16:51:54	ps1	1	152.2	0.7	222.3	49.87
2026-07-08 16:51:54	ps1	2	0	0	222.4	49.87
2026-07-08 16:51:54	ps1	3	0	0	222.4	49.87
2026-07-08 16:51:55	ps3	0	0	0	222.3	49.86
2026-07-08 16:51:55	ps3	1	0	0	222.3	49.86
2026-07-08 16:51:55	ps3	2	0	0	221.1	49.86
2026-07-08 16:51:55	ps3	3	0	0	221.1	49.86
2026-07-08 16:52:59	ps2	0	0	0	223.3	49.86
2026-07-08 16:52:59	ps2	1	0	0	223.4	49.86
2026-07-08 16:52:59	ps2	2	0	0	222	49.86
2026-07-08 16:52:59	ps2	3	0	0	222	49.86
2026-07-08 16:53:02	ps1	0	0	0	222.3	49.87
2026-07-08 16:53:02	ps1	1	152.2	0.7	222.3	49.87
2026-07-08 16:53:02	ps1	2	0	0	222.3	49.87
2026-07-08 16:53:02	ps1	3	0	0	222.4	49.87
2026-07-08 16:53:04	ps3	0	0	0	222.3	49.87
2026-07-08 16:53:04	ps3	1	0	0	222.3	49.87
2026-07-08 16:53:04	ps3	2	0	0	221.1	49.84
2026-07-08 16:53:04	ps3	3	0	0	221.1	49.84
2026-07-08 16:54:05	ps2	0	0	0	223.4	49.87
2026-07-08 16:54:05	ps2	1	0	0	223.5	49.87
2026-07-08 16:54:05	ps2	2	0	0	222.1	49.87
2026-07-08 16:54:05	ps2	3	0	0	222.1	49.87
2026-07-08 16:54:06	ps1	0	0	0	222.5	49.87
2026-07-08 16:54:06	ps1	1	152.4	0.701	222.5	49.87
2026-07-08 16:54:06	ps1	2	0	0	222.5	49.87
2026-07-08 16:54:06	ps1	3	0	0	222.5	49.87
2026-07-08 16:54:10	ps3	0	0	0	222.3	49.87
2026-07-08 16:54:10	ps3	1	0	0	222.4	49.87
2026-07-08 16:54:10	ps3	2	0	0	221.2	49.87
2026-07-08 16:54:10	ps3	3	0	0	221.2	49.87
2026-07-08 16:55:11	ps2	0	0	0	223.2	49.86
2026-07-08 16:55:11	ps2	1	0	0	223.2	49.86
2026-07-08 16:55:11	ps2	2	0	0	221.8	49.87
2026-07-08 16:55:11	ps2	3	0	0	221.8	49.87
2026-07-08 16:55:12	ps1	0	0	0	222.3	49.87
2026-07-08 16:55:12	ps1	1	152.1	0.699	222.3	49.87
2026-07-08 16:55:12	ps1	2	0	0	222.4	49.87
2026-07-08 16:55:12	ps1	3	0	0	222.4	49.87
2026-07-08 16:55:14	ps3	0	0	0	222.1	49.87
2026-07-08 16:55:14	ps3	1	0	0	222.1	49.87
2026-07-08 16:55:14	ps3	2	0	0	220.9	49.86
2026-07-08 16:55:14	ps3	3	0	0	220.9	49.86
2026-07-08 16:56:15	ps2	0	0	0	223.4	49.87
2026-07-08 16:56:15	ps2	1	0	0	223.5	49.87
2026-07-08 16:56:15	ps2	2	0	0	222	49.87
2026-07-08 16:56:15	ps2	3	0	0	222.1	49.87
2026-07-08 16:56:16	ps1	0	0	0	222.3	49.87
2026-07-08 16:56:16	ps1	1	152.2	0.699	222.3	49.87
2026-07-08 16:56:16	ps1	2	0	0	222.4	49.87
2026-07-08 16:56:16	ps1	3	0	0	222.4	49.87
2026-07-08 16:56:17	ps3	0	0	0	222.1	49.86
2026-07-08 16:56:17	ps3	1	0	0	222.2	49.86
2026-07-08 16:56:17	ps3	2	0	0	221	49.87
2026-07-08 16:56:17	ps3	3	0	0	221	49.87
2026-07-08 16:57:21	ps2	0	0	0	223.4	49.87
2026-07-08 16:57:21	ps2	1	0	0	223.4	49.87
2026-07-08 16:57:21	ps2	2	0	0	222	49.87
2026-07-08 16:57:21	ps2	3	0	0	222.1	49.87
2026-07-08 16:57:22	ps1	0	0	0	222.3	49.86
2026-07-08 16:57:22	ps1	1	152.3	0.7	222.4	49.86
2026-07-08 16:57:22	ps1	2	0	0	222.4	49.87
2026-07-08 16:57:22	ps1	3	0	0	222.5	49.87
2026-07-08 16:57:24	ps3	0	0	0	222.3	49.87
2026-07-08 16:57:24	ps3	1	0	0	222.4	49.87
2026-07-08 16:57:24	ps3	2	0	0	221.1	49.87
2026-07-08 16:57:24	ps3	3	0	0	221.2	49.87
2026-07-08 16:58:27	ps2	0	0	0	223.4	49.86
2026-07-08 16:58:27	ps2	1	0	0	223.4	49.86
2026-07-08 16:58:27	ps2	2	0	0	222	49.86
2026-07-08 16:58:27	ps2	3	0	0	222.1	49.86
2026-07-08 16:58:30	ps1	0	0	0	222.3	49.86
2026-07-08 16:58:30	ps1	1	152.3	0.7	222.3	49.86
2026-07-08 16:58:30	ps1	2	0	0	222.3	49.86
2026-07-08 16:58:30	ps1	3	0	0	222.4	49.86
2026-07-08 16:58:32	ps3	0	0	0	222.3	49.86
2026-07-08 16:58:32	ps3	1	0	0	222.3	49.86
2026-07-08 16:58:32	ps3	2	0	0	221.1	49.86
2026-07-08 16:58:32	ps3	3	0	0	221.2	49.86
2026-07-08 16:59:33	ps2	0	0	0	223.4	49.86
2026-07-08 16:59:33	ps2	1	0	0	223.4	49.86
2026-07-08 16:59:33	ps2	2	0	0	222	49.87
2026-07-08 16:59:33	ps2	3	0	0	222	49.87
2026-07-08 16:59:34	ps1	0	0	0	222.4	49.87
2026-07-08 16:59:34	ps1	1	152.2	0.699	222.4	49.87
2026-07-08 16:59:34	ps1	2	0	0	222.5	49.87
2026-07-08 16:59:34	ps1	3	0	0	222.5	49.87
2026-07-08 16:59:36	ps3	0	0	0	222.3	49.86
2026-07-08 16:59:36	ps3	1	0	0	222.3	49.86
2026-07-08 16:59:36	ps3	2	0	0	221.1	49.86
2026-07-08 16:59:36	ps3	3	0	0	221.1	49.86
2026-07-08 17:00:37	ps2	0	0	0	223.4	49.86
2026-07-08 17:00:37	ps2	1	0	0	223.4	49.86
2026-07-08 17:00:37	ps2	2	0	0	222	49.84
2026-07-08 17:00:37	ps2	3	0	0	222.1	49.84
2026-07-08 17:00:38	ps1	0	0	0	222.3	49.84
2026-07-08 17:00:38	ps1	1	152.2	0.7	222.3	49.84
2026-07-08 17:00:38	ps1	2	0	0	222.3	49.87
2026-07-08 17:00:38	ps1	3	0	0	222.4	49.87
2026-07-08 17:00:39	ps3	0	0	0	222.3	49.86
2026-07-08 17:00:39	ps3	1	0	0	222.3	49.86
2026-07-08 17:00:39	ps3	2	0	0	221.1	49.86
2026-07-08 17:00:39	ps3	3	198.9	0.92	221.2	49.86
2026-07-08 17:01:43	ps2	0	0	0	222.3	49.86
2026-07-08 17:01:43	ps2	1	0	0	222.3	49.86
2026-07-08 17:01:43	ps2	2	0	0	220.9	49.86
2026-07-08 17:01:43	ps2	3	0	0	221	49.86
2026-07-08 17:01:44	ps1	0	146.3	0.665	221.1	49.86
2026-07-08 17:01:44	ps1	1	0	0	221.2	49.86
2026-07-08 17:01:44	ps1	2	0	0	221.2	49.86
2026-07-08 17:01:44	ps1	3	0	0	221.2	49.86
2026-07-08 17:01:45	ps3	0	0	0	221.1	49.86
2026-07-08 17:01:45	ps3	1	0	0	221.2	49.86
2026-07-08 17:01:45	ps3	2	0	0	220	49.86
2026-07-08 17:01:45	ps3	3	198.4	0.915	220	49.86
2026-07-08 17:02:49	ps2	0	0	0	222.2	49.86
2026-07-08 17:02:49	ps2	1	0	0	222.2	49.86
2026-07-08 17:02:49	ps2	2	0	0	220.8	49.87
2026-07-08 17:02:49	ps2	3	0	0	220.9	49.87
2026-07-08 17:02:50	ps1	0	146.9	0.669	220.9	49.87
2026-07-08 17:02:50	ps1	1	0	0	220.9	49.87
2026-07-08 17:02:50	ps1	2	0	0	220.9	49.86
2026-07-08 17:02:50	ps1	3	0	0	221	49.86
2026-07-08 17:02:52	ps3	0	0	0	221	49.86
2026-07-08 17:02:52	ps3	1	0	0	221.1	49.86
2026-07-08 17:02:52	ps3	2	0	0	219.9	49.87
2026-07-08 17:02:52	ps3	3	197.6	0.912	219.9	49.87
2026-07-08 17:03:53	ps2	0	0	0	222.2	49.87
2026-07-08 17:03:53	ps2	1	0	0	222.2	49.87
2026-07-08 17:03:53	ps2	2	0	0	220.8	49.87
2026-07-08 17:03:53	ps2	3	0	0	220.9	49.87
2026-07-08 17:03:54	ps1	0	147.4	0.67	220.9	49.86
2026-07-08 17:03:54	ps1	1	0	0	220.9	49.86
2026-07-08 17:03:54	ps1	2	0	0	220.9	49.86
2026-07-08 17:03:54	ps1	3	0	0	221	49.86
2026-07-08 17:03:58	ps3	0	0	0	221	49.86
2026-07-08 17:03:58	ps3	1	0	0	221.1	49.86
2026-07-08 17:03:58	ps3	2	0	0	219.9	49.86
2026-07-08 17:03:58	ps3	3	197	0.909	219.9	49.86
2026-07-08 17:04:59	ps2	0	0	0	222.2	49.86
2026-07-08 17:04:59	ps2	1	0	0	222.2	49.86
2026-07-08 17:04:59	ps2	2	0	0	220.8	49.87
2026-07-08 17:04:59	ps2	3	0	0	220.8	49.87
2026-07-08 17:05:00	ps1	0	147.6	0.671	221.1	49.86
2026-07-08 17:05:00	ps1	1	0	0	221.1	49.86
2026-07-08 17:05:00	ps1	2	0	0	221.1	49.86
2026-07-08 17:05:00	ps1	3	0	0	221.2	49.86
2026-07-08 17:05:01	ps3	0	0	0	221	49.86
2026-07-08 17:05:01	ps3	1	0	0	221.1	49.86
2026-07-08 17:05:01	ps3	2	0	0	219.9	49.86
2026-07-08 17:05:01	ps3	3	196.6	0.908	219.9	49.86
2026-07-08 17:06:03	ps2	0	0	0	222	49.86
2026-07-08 17:06:03	ps2	1	0	0	222	49.86
2026-07-08 17:06:03	ps2	2	0	0	220.6	49.87
2026-07-08 17:06:03	ps2	3	0	0	220.6	49.87
2026-07-08 17:06:04	ps1	0	148	0.672	221.1	49.86
2026-07-08 17:06:04	ps1	1	0	0	221.1	49.86
2026-07-08 17:06:04	ps1	2	0	0	221.1	49.86
2026-07-08 17:06:04	ps1	3	0	0	221.2	49.86
2026-07-08 17:06:05	ps3	0	0	0	220.8	49.86
2026-07-08 17:06:05	ps3	1	0	0	220.9	49.86
2026-07-08 17:06:05	ps3	2	0	0	219.6	49.86
2026-07-08 17:06:05	ps3	3	196	0.906	219.7	49.86
2026-07-08 17:07:09	ps2	0	0	0	222.1	49.86
2026-07-08 17:07:09	ps2	1	0	0	222.2	49.86
2026-07-08 17:07:09	ps2	2	0	0	220.8	49.86
2026-07-08 17:07:09	ps2	3	0	0	220.8	49.86
2026-07-08 17:07:10	ps1	0	148.7	0.676	221	49.86
2026-07-08 17:07:10	ps1	1	0	0	221.1	49.86
2026-07-08 17:07:10	ps1	2	0	0	221.1	49.86
2026-07-08 17:07:10	ps1	3	0	0	221.1	49.86
2026-07-08 17:07:14	ps3	0	0	0	221	49.86
2026-07-08 17:07:14	ps3	1	0	0	221	49.86
2026-07-08 17:07:14	ps3	2	0	0	219.8	49.84
2026-07-08 17:07:14	ps3	3	195.8	0.904	219.9	49.84
2026-07-08 17:08:15	ps2	0	0	0	221.7	49.86
2026-07-08 17:08:15	ps2	1	0	0	221.7	49.86
2026-07-08 17:08:15	ps2	2	0	0	221	49.87
2026-07-08 17:08:15	ps2	3	0	0	221	49.87
2026-07-08 17:08:16	ps1	0	148.6	0.676	220.8	49.86
2026-07-08 17:08:16	ps1	1	0	0	220.8	49.86
2026-07-08 17:08:16	ps1	2	0	0	220.9	49.87
2026-07-08 17:08:16	ps1	3	0	0	220.9	49.87
2026-07-08 17:08:17	ps3	0	0	0	221	49.87
2026-07-08 17:08:17	ps3	1	0	0	221	49.87
2026-07-08 17:08:17	ps3	2	0	0	219.9	49.86
2026-07-08 17:08:17	ps3	3	195.4	0.902	219.9	49.86
2026-07-08 17:09:19	ps2	0	0	0	222	49.86
2026-07-08 17:09:19	ps2	1	0	0	222.1	49.86
2026-07-08 17:09:19	ps2	2	0	0	220.6	49.86
2026-07-08 17:09:19	ps2	3	0	0	220.7	49.86
2026-07-08 17:09:20	ps1	0	149.5	0.678	221.2	49.86
2026-07-08 17:09:20	ps1	1	0	0	221.3	49.86
2026-07-08 17:09:20	ps1	2	0	0	221.3	49.86
2026-07-08 17:09:20	ps1	3	0	0	221.4	49.86
2026-07-08 17:09:23	ps3	0	0	0	220.9	49.86
2026-07-08 17:09:23	ps3	1	0	0	220.9	49.86
2026-07-08 17:09:23	ps3	2	0	0	219.7	49.86
2026-07-08 17:09:23	ps3	3	194.9	0.901	219.8	49.86
2026-07-08 17:10:25	ps2	0	0	0	222.1	49.86
2026-07-08 17:10:25	ps2	1	0	0	222.1	49.86
2026-07-08 17:10:25	ps2	2	0	0	220.7	49.86
2026-07-08 17:10:25	ps2	3	0	0	220.8	49.86
2026-07-08 17:10:26	ps1	0	149.2	0.679	221	49.86
2026-07-08 17:10:26	ps1	1	0	0	221	49.86
2026-07-08 17:10:26	ps1	2	0	0	221	49.86
2026-07-08 17:10:26	ps1	3	0	0	221.1	49.86
2026-07-08 17:10:27	ps3	0	0	0	220.9	49.86
2026-07-08 17:10:27	ps3	1	0	0	221	49.86
2026-07-08 17:10:27	ps3	2	0	0	219.8	49.84
2026-07-08 17:10:27	ps3	3	194.9	0.9	219.8	49.84
2026-07-08 17:11:29	ps2	0	0	0	221.7	49.84
2026-07-08 17:11:29	ps2	1	0	0	221.7	49.84
2026-07-08 17:11:29	ps2	2	0	0	220.4	49.87
2026-07-08 17:11:29	ps2	3	0	0	220.5	49.87
2026-07-08 17:11:30	ps1	0	149.7	0.68	221.2	49.84
2026-07-08 17:11:30	ps1	1	0	0	221.2	49.84
2026-07-08 17:11:30	ps1	2	0	0	221.2	49.86
2026-07-08 17:11:30	ps1	3	0	0	221.3	49.86
2026-07-08 17:11:33	ps3	0	0	0	220.6	49.86
2026-07-08 17:11:33	ps3	1	0	0	220.6	49.86
2026-07-08 17:11:33	ps3	2	0	0	219.5	49.86
2026-07-08 17:11:33	ps3	3	194.6	0.899	219.5	49.86
2026-07-08 17:12:35	ps2	0	0	0	222.1	49.86
2026-07-08 17:12:35	ps2	1	0	0	222.1	49.86
2026-07-08 17:12:35	ps2	2	0	0	220.7	49.86
2026-07-08 17:12:35	ps2	3	0	0	220.8	49.86
2026-07-08 17:12:36	ps1	0	149.9	0.681	221.1	49.86
2026-07-08 17:12:36	ps1	1	0	0	221.1	49.86
2026-07-08 17:12:36	ps1	2	0	0	221.2	49.86
2026-07-08 17:12:36	ps1	3	0	0	221.2	49.86
2026-07-08 17:12:37	ps3	0	0	0	220.9	49.86
2026-07-08 17:12:37	ps3	1	0	0	221	49.86
2026-07-08 17:12:37	ps3	2	0	0	219.8	49.87
2026-07-08 17:12:37	ps3	3	194.6	0.899	219.8	49.87
2026-07-08 17:13:39	ps2	0	0	0	221.9	49.86
2026-07-08 17:13:39	ps2	1	0	0	221.9	49.86
2026-07-08 17:13:39	ps2	2	0	0	220.5	49.86
2026-07-08 17:13:39	ps2	3	0	0	220.5	49.86
2026-07-08 17:13:40	ps1	0	149.4	0.681	220.7	49.86
2026-07-08 17:13:40	ps1	1	0	0	220.7	49.86
2026-07-08 17:13:40	ps1	2	0	0	220.7	49.86
2026-07-08 17:13:40	ps1	3	0	0	220.7	49.86
2026-07-08 17:13:41	ps3	0	0	0	220.8	49.86
2026-07-08 17:13:41	ps3	1	0	0	220.8	49.86
2026-07-08 17:13:41	ps3	2	0	0	219.6	49.84
2026-07-08 17:13:41	ps3	3	194.3	0.899	219.6	49.84
2026-07-08 17:14:45	ps2	0	0	0	221.8	49.87
2026-07-08 17:14:45	ps2	1	0	0	221.8	49.87
2026-07-08 17:14:45	ps2	2	0	0	220.4	49.86
2026-07-08 17:14:45	ps2	3	0	0	220.4	49.86
2026-07-08 17:14:46	ps1	0	150	0.681	221	49.87
2026-07-08 17:14:46	ps1	1	0	0	221.1	49.87
2026-07-08 17:14:46	ps1	2	0	0	221.1	49.86
2026-07-08 17:14:46	ps1	3	0	0	221.1	49.86
2026-07-08 17:14:47	ps3	0	0	0	221.1	49.87
2026-07-08 17:14:47	ps3	1	0	0	221.1	49.87
2026-07-08 17:14:47	ps3	2	0	0	219.5	49.87
2026-07-08 17:14:47	ps3	3	194.2	0.899	219.5	49.87
2026-07-08 17:15:51	ps2	0	0	0	222.2	49.86
2026-07-08 17:15:51	ps2	1	0	0	222.3	49.86
2026-07-08 17:15:51	ps2	2	0	0	220.9	49.86
2026-07-08 17:15:51	ps2	3	0	0	221	49.86
2026-07-08 17:15:54	ps1	0	150.1	0.682	221	49.86
2026-07-08 17:15:54	ps1	1	0	0	221.1	49.86
2026-07-08 17:15:54	ps1	2	0	0	221.1	49.84
2026-07-08 17:15:54	ps1	3	0	0	221.1	49.84
2026-07-08 17:15:55	ps3	0	0	0	221.1	49.86
2026-07-08 17:15:55	ps3	1	0	0	221.1	49.86
2026-07-08 17:15:55	ps3	2	0	0	220	49.86
2026-07-08 17:15:55	ps3	3	194.3	0.897	220	49.86
2026-07-08 17:16:57	ps2	0	0	0	222.1	49.86
2026-07-08 17:16:57	ps2	1	0	0	222.2	49.86
2026-07-08 17:16:57	ps2	2	0	0	220.8	49.86
2026-07-08 17:16:57	ps2	3	0	0	220.9	49.86
2026-07-08 17:16:58	ps1	0	150.2	0.682	221.1	49.86
2026-07-08 17:16:58	ps1	1	0	0	221.1	49.86
2026-07-08 17:16:58	ps1	2	0	0	221.2	49.86
2026-07-08 17:16:58	ps1	3	0	0	221.2	49.86
2026-07-08 17:17:01	ps3	0	0	0	221	49.86
2026-07-08 17:17:01	ps3	1	0	0	221	49.86
2026-07-08 17:17:01	ps3	2	0	0	219.9	49.86
2026-07-08 17:17:01	ps3	3	194.1	0.896	219.9	49.86
2026-07-08 17:18:03	ps2	0	0	0	222.2	49.86
2026-07-08 17:18:03	ps2	1	0	0	222.3	49.86
2026-07-08 17:18:03	ps2	2	0	0	220.9	49.86
2026-07-08 17:18:03	ps2	3	0	0	220.9	49.86
2026-07-08 17:18:04	ps1	0	150.2	0.683	221.2	49.86
2026-07-08 17:18:04	ps1	1	0	0	221.2	49.86
2026-07-08 17:18:04	ps1	2	0	0	221.2	49.87
2026-07-08 17:18:04	ps1	3	0	0	221.2	49.87
2026-07-08 17:18:05	ps3	0	0	0	221.1	49.86
2026-07-08 17:18:05	ps3	1	0	0	221.1	49.86
2026-07-08 17:18:05	ps3	2	0	0	219.9	49.86
2026-07-08 17:18:05	ps3	3	194.1	0.896	220	49.86
2026-07-08 17:19:07	ps2	0	0	0	222.2	49.86
2026-07-08 17:19:07	ps2	1	0	0	222.3	49.86
2026-07-08 17:19:07	ps2	2	0	0	220.9	49.86
2026-07-08 17:19:07	ps2	3	0	0	220.9	49.86
2026-07-08 17:19:08	ps1	0	149.9	0.681	221	49.84
2026-07-08 17:19:08	ps1	1	0	0	221.1	49.84
2026-07-08 17:19:08	ps1	2	0	0	221.1	49.86
2026-07-08 17:19:08	ps1	3	0	0	221.2	49.86
2026-07-08 17:19:11	ps3	0	0	0	221.1	49.86
2026-07-08 17:19:11	ps3	1	0	0	221.1	49.86
2026-07-08 17:19:11	ps3	2	0	0	219.9	49.84
2026-07-08 17:19:11	ps3	3	194	0.896	220	49.84
2026-07-08 17:20:13	ps2	0	0	0	222.1	49.86
2026-07-08 17:20:13	ps2	1	0	0	222.2	49.86
2026-07-08 17:20:13	ps2	2	0	0	220.8	49.84
2026-07-08 17:20:13	ps2	3	0	0	220.9	49.84
2026-07-08 17:20:14	ps1	0	150.1	0.682	221.1	49.86
2026-07-08 17:20:14	ps1	1	0	0	221.1	49.86
2026-07-08 17:20:14	ps1	2	0	0	221.1	49.84
2026-07-08 17:20:14	ps1	3	0	0	221.2	49.84
2026-07-08 17:20:15	ps3	0	0	0	221.1	49.84
2026-07-08 17:20:15	ps3	1	0	0	221.1	49.84
2026-07-08 17:20:15	ps3	2	0	0	219.9	49.86
2026-07-08 17:20:15	ps3	3	194	0.896	219.9	49.86
2026-07-08 17:21:17	ps2	0	0	0	221.9	49.86
2026-07-08 17:21:17	ps2	1	0	0	221.9	49.86
2026-07-08 17:21:17	ps2	2	0	0	220.6	49.87
2026-07-08 17:21:17	ps2	3	0	0	220.6	49.87
2026-07-08 17:21:18	ps1	0	150.1	0.683	221	49.86
2026-07-08 17:21:18	ps1	1	0	0	221.1	49.86
2026-07-08 17:21:18	ps1	2	0	0	221.1	49.86
2026-07-08 17:21:18	ps1	3	0	0	221.1	49.86
2026-07-08 17:21:21	ps3	0	0	0	221	49.86
2026-07-08 17:21:21	ps3	1	0	0	221	49.86
2026-07-08 17:21:21	ps3	2	0	0	219.9	49.84
2026-07-08 17:21:21	ps3	3	193.9	0.895	219.9	49.84
2026-07-08 17:22:23	ps2	0	0	0	222.2	49.84
2026-07-08 17:22:23	ps2	1	0	0	222.2	49.84
2026-07-08 17:22:23	ps2	2	0	0	220.8	49.86
2026-07-08 17:22:23	ps2	3	0	0	220.9	49.86
2026-07-08 17:22:24	ps1	0	150.1	0.682	221	49.86
2026-07-08 17:22:24	ps1	1	0	0	221.1	49.86
2026-07-08 17:22:24	ps1	2	0	0	221.1	49.84
2026-07-08 17:22:24	ps1	3	0	0	221.2	49.84
2026-07-08 17:22:25	ps3	0	0	0	221	49.86
2026-07-08 17:22:25	ps3	1	0	0	221.1	49.86
2026-07-08 17:22:25	ps3	2	0	0	219.9	49.86
2026-07-08 17:22:25	ps3	3	193.8	0.895	219.9	49.86
2026-07-08 17:23:26	ps2	0	0	0	222.1	49.86
2026-07-08 17:23:26	ps2	1	0	0	222.2	49.86
2026-07-08 17:23:26	ps2	2	0	0	220.8	49.86
2026-07-08 17:23:26	ps2	3	0	0	220.8	49.86
2026-07-08 17:23:28	ps1	0	150.3	0.683	221	49.84
2026-07-08 17:23:28	ps1	1	0	0	221.1	49.84
2026-07-08 17:23:28	ps1	2	0	0	221.1	49.86
2026-07-08 17:23:28	ps1	3	0	0	221.1	49.86
2026-07-08 17:23:31	ps3	0	0	0	221	49.84
2026-07-08 17:23:31	ps3	1	0	0	221	49.84
2026-07-08 17:23:31	ps3	2	0	0	219.8	49.86
2026-07-08 17:23:31	ps3	3	193.8	0.895	219.9	49.86
2026-07-08 17:24:32	ps2	0	0	0	222.1	49.84
2026-07-08 17:24:32	ps2	1	0	0	222.1	49.84
2026-07-08 17:24:32	ps2	2	0	0	220.7	49.86
2026-07-08 17:24:32	ps2	3	0	0	220.8	49.86
2026-07-08 17:24:34	ps1	0	150.3	0.684	221	49.84
2026-07-08 17:24:34	ps1	1	0	0	221	49.84
2026-07-08 17:24:34	ps1	2	0	0	221	49.84
2026-07-08 17:24:34	ps1	3	0	0	221.1	49.84
2026-07-08 17:24:35	ps3	0	0	0	220.9	49.84
2026-07-08 17:24:35	ps3	1	0	0	221	49.84
2026-07-08 17:24:35	ps3	2	0	0	219.8	49.84
2026-07-08 17:24:35	ps3	3	193.7	0.895	219.8	49.84
2026-07-08 17:25:36	ps2	0	0	0	222	49.86
2026-07-08 17:25:36	ps2	1	0	0	222.1	49.86
2026-07-08 17:25:36	ps2	2	0	0	220.7	49.84
2026-07-08 17:25:36	ps2	3	0	0	220.7	49.84
2026-07-08 17:25:38	ps1	0	150.3	0.684	221	49.84
2026-07-08 17:25:38	ps1	1	0	0	221	49.84
2026-07-08 17:25:38	ps1	2	0	0	221	49.84
2026-07-08 17:25:38	ps1	3	0	0	221.1	49.84
2026-07-08 17:25:41	ps3	0	0	0	220.9	49.84
2026-07-08 17:25:41	ps3	1	0	0	220.9	49.84
2026-07-08 17:25:41	ps3	2	0	0	219.7	49.84
2026-07-08 17:25:41	ps3	3	193.7	0.895	219.8	49.84
2026-07-08 17:26:42	ps2	0	0	0	222.4	49.86
2026-07-08 17:26:42	ps2	1	0	0	222.5	49.86
2026-07-08 17:26:42	ps2	2	0	0	221	49.86
2026-07-08 17:26:42	ps2	3	0	0	221	49.86
2026-07-08 17:26:44	ps1	0	150.2	0.683	221	49.84
2026-07-08 17:26:44	ps1	1	0	0	221.1	49.84
2026-07-08 17:26:44	ps1	2	0	0	221.1	49.84
2026-07-08 17:26:44	ps1	3	0	0	221.1	49.84
2026-07-08 17:26:45	ps3	0	0	0	221.3	49.84
2026-07-08 17:26:45	ps3	1	0	0	221.3	49.84
2026-07-08 17:26:45	ps3	2	0	0	220.1	49.84
2026-07-08 17:26:45	ps3	3	193.8	0.894	220.1	49.84
2026-07-08 17:27:46	ps2	0	0	0	222	49.86
2026-07-08 17:27:46	ps2	1	0	0	222	49.86
2026-07-08 17:27:46	ps2	2	0	0	220.6	49.86
2026-07-08 17:27:46	ps2	3	0	0	220.7	49.86
2026-07-08 17:27:48	ps1	0	150.1	0.683	220.9	49.84
2026-07-08 17:27:48	ps1	1	0	0	220.9	49.84
2026-07-08 17:27:48	ps1	2	0	0	221	49.86
2026-07-08 17:27:48	ps1	3	0	0	221	49.86
2026-07-08 17:27:51	ps3	0	0	0	220.9	49.86
2026-07-08 17:27:51	ps3	1	0	0	220.9	49.86
2026-07-08 17:27:51	ps3	2	0	0	219.7	49.86
2026-07-08 17:27:51	ps3	3	193.6	0.895	219.7	49.86
2026-07-08 17:28:52	ps2	0	0	0	222.2	49.86
2026-07-08 17:28:52	ps2	1	0	0	222.2	49.86
2026-07-08 17:28:52	ps2	2	0	0	220.8	49.86
